trip_id, arrival_time, departure_time, stop_id, stop_sequence, pickup_type, drop_off_type, stop_id, stop_code, stop_name, stop_desc, stop_lat, stop_lon, zone_id, stop_url, location_type, parent_station, 
2351201, 06:30:00, 06:30:00,     455, 1, 0, 0,     455, , "WAKEFIELD MALL", ,   41.443701,  -71.483301, , , 0, 
2351201, 06:31:00, 06:31:00,     440, 2, 0, 0,     440, , "OLD TOWER HILL OPP CHAMBER OF COMMERCE", ,   41.442390,  -71.480569, , , 0, 
2351201, 06:32:00, 06:32:00,     495, 3, 0, 0,     495, , "RT 1 OPP WAKEFIELD MEADOWS", ,   41.449051,  -71.472449, , , 0, 
2351201, 06:39:00, 06:39:00,   57535, 4, 0, 0,   57535, , "BRIDGETOWN FS RT 1", ,   41.494559,  -71.456021, , , 0, 
2351201, 06:39:00, 06:39:00,    1460, 5, 0, 0,    1460, , "TOWER HILL PARK N RIDE", ,   41.495043,  -71.456464, , , 0, 
2351201, 06:40:00, 06:40:00,    1685, 6, 0, 0,    1685, , "RT 1 NS WALMSLEY LN", ,   41.503760,  -71.459290, , , 0, 
2351201, 06:42:00, 06:42:00,    2275, 7, 0, 0,    2275, , "RT 1 FS SHERMANTOWN", ,   41.524010,  -71.464800, , , 0, 
2351201, 06:44:00, 06:44:00,    2490, 8, 0, 0,    2490, , "RT 1 NS SHADY LEA", ,   41.538606,  -71.468498, , , 0, 
2351201, 06:45:00, 06:45:00,    2585, 9, 0, 0,    2585, , "RT 4 FS W ALLENTON", ,   41.545561,  -71.477161, , , 0, 
2351201, 06:47:00, 06:47:00,   30320, 10, 0, 0,   30320, , "RT 4 FS OAK HILL", ,   41.561053,  -71.489529, , , 0, 
2351201, 06:48:00, 06:48:00,    2850, 11, 0, 0,    2850, , "RT 4 NS LAFAYETTE", ,   41.571580,  -71.493050, , , 0, 
2351201, 06:50:00, 06:50:00,   70540, 12, 0, 0,   70540, , "WICKFORD TRAIN STATION", ,   41.581093,  -71.491828, , , 0, 
2351201, 06:51:00, 06:51:00,    2995, 13, 0, 0,    2995, , "RT 2 FS HOME DEPOT ENTRANCE", ,   41.584437,  -71.500866, , , 0, 
2351201, 06:52:00, 06:52:00,   55360, 14, 0, 0,   55360, , "RT 2 FS STONY LANE", ,   41.594657,  -71.497542, , , 0, 
2351201, 06:53:00, 06:53:00,   55365, 15, 0, 0,   55365, , "RT 2 OPP AIM HIGH ACADEMY", ,   41.605465,  -71.494507, , , 0, 
2351201, 06:54:00, 06:54:00,   70670, 16, 0, 0,   70670, , "RT 2 & RT 4 PARK&RIDE", ,   41.611768,  -71.492707, , , 0, 
2351201, 07:18:00, 07:18:00,   16720, 17, 0, 0,   16720, , "KENNEDY PLAZA (STOP X)", ,   41.825999,  -71.412244, , , 0, 
2351201, 07:19:00, 07:19:00,   16035, 18, 0, 0,   16035, , "SABIN MIDBLOCK RI CONVENTION CTR", ,   41.823682,  -71.416802, , , 0, 
2351201, 07:20:00, 07:20:00,   15575, 19, 0, 0,   15575, , "EMPIRE OPP WESTMINSTER", ,   41.821000,  -71.415397, , , 0, 
2351201, 07:22:00, 07:22:00,   15880, 20, 0, 0,   15880, , "WEYBOSSET OPP EDDY", ,   41.822625,  -71.411380, , , 0, 
2351201, 07:24:00, 07:24:00,   16385, 21, 0, 0,   16385, , "WEYBOSSET NS POST OFFICE CT", ,   41.824554,  -71.409645, , , 0, 
2351207, 17:08:00, 17:08:00,   16035, 1, 0, 0,   16035, , "SABIN MIDBLOCK RI CONVENTION CTR", ,   41.823682,  -71.416802, , , 0, 
2351207, 17:09:00, 17:09:00,   15575, 2, 0, 0,   15575, , "EMPIRE OPP WESTMINSTER", ,   41.821000,  -71.415397, , , 0, 
2351207, 17:11:00, 17:11:00,   15880, 3, 0, 0,   15880, , "WEYBOSSET OPP EDDY", ,   41.822625,  -71.411380, , , 0, 
2351207, 17:13:00, 17:13:00,   16385, 4, 0, 0,   16385, , "WEYBOSSET NS POST OFFICE CT", ,   41.824554,  -71.409645, , , 0, 
2351207, 17:15:00, 17:15:00,   16720, 5, 0, 0,   16720, , "KENNEDY PLAZA (STOP X)", ,   41.825999,  -71.412244, , , 0, 
2351207, 17:41:00, 17:41:00,    3235, 6, 0, 0,    3235, , "RT 2 & RT 4 PARK&RIDE (curbside)", ,   41.611758,  -71.492429, , , 0, 
2351207, 17:42:00, 17:42:00,   55340, 7, 0, 0,   55340, , "RT 2 AT AIM HIGH ACADEMY", ,   41.605485,  -71.494735, , , 0, 
2351207, 17:43:00, 17:43:00,   55345, 8, 0, 0,   55345, , "RT 2 FS STONY LANE", ,   41.593612,  -71.498572, , , 0, 
2351207, 17:44:00, 17:44:00,   29966, 9, 0, 0,   29966, , "RT 2 NS HOME DEPOT ENTRANCE", ,   41.584441,  -71.500986, , , 0, 
2351207, 17:45:00, 17:45:00,   70540, 10, 0, 0,   70540, , "WICKFORD TRAIN STATION", ,   41.581093,  -71.491828, , , 0, 
2351207, 17:50:00, 17:50:00,   55350, 11, 0, 0,   55350, , "RT 4 FS OAK HILL", ,   41.560208,  -71.489664, , , 0, 
2351207, 17:56:00, 17:56:00,    2260, 12, 0, 0,    2260, , "RT 1 AT 2299 TOWER HILL", ,   41.514920,  -71.461385, , , 0, 
2351207, 17:59:00, 17:59:00,   57535, 13, 0, 0,   57535, , "BRIDGETOWN FS RT 1", ,   41.494559,  -71.456021, , , 0, 
2351207, 18:06:00, 18:06:00,     520, 14, 0, 0,     520, , "RT 1 FS HAMPTON", ,   41.448753,  -71.473280, , , 0, 
2351207, 18:08:00, 18:08:00,     435, 15, 0, 0,     435, , "OLD TOWER HILL NS KELLY WAY", ,   41.442563,  -71.480573, , , 0, 
2351207, 18:08:00, 18:08:00,     455, 16, 0, 0,     455, , "WAKEFIELD MALL", ,   41.443701,  -71.483301, , , 0, 
2351205, 15:38:00, 15:38:00,   16035, 1, 0, 0,   16035, , "SABIN MIDBLOCK RI CONVENTION CTR", ,   41.823682,  -71.416802, , , 0, 
2351205, 15:39:00, 15:39:00,   15575, 2, 0, 0,   15575, , "EMPIRE OPP WESTMINSTER", ,   41.821000,  -71.415397, , , 0, 
2351205, 15:41:00, 15:41:00,   15880, 3, 0, 0,   15880, , "WEYBOSSET OPP EDDY", ,   41.822625,  -71.411380, , , 0, 
2351205, 15:43:00, 15:43:00,   16385, 4, 0, 0,   16385, , "WEYBOSSET NS POST OFFICE CT", ,   41.824554,  -71.409645, , , 0, 
2351205, 15:45:00, 15:45:00,   16720, 5, 0, 0,   16720, , "KENNEDY PLAZA (STOP X)", ,   41.825999,  -71.412244, , , 0, 
2351205, 16:11:00, 16:11:00,    3235, 6, 0, 0,    3235, , "RT 2 & RT 4 PARK&RIDE (curbside)", ,   41.611758,  -71.492429, , , 0, 
2351205, 16:12:00, 16:12:00,   55340, 7, 0, 0,   55340, , "RT 2 AT AIM HIGH ACADEMY", ,   41.605485,  -71.494735, , , 0, 
2351205, 16:13:00, 16:13:00,   55345, 8, 0, 0,   55345, , "RT 2 FS STONY LANE", ,   41.593612,  -71.498572, , , 0, 
2351205, 16:14:00, 16:14:00,   29966, 9, 0, 0,   29966, , "RT 2 NS HOME DEPOT ENTRANCE", ,   41.584441,  -71.500986, , , 0, 
2351205, 16:15:00, 16:15:00,   70540, 10, 0, 0,   70540, , "WICKFORD TRAIN STATION", ,   41.581093,  -71.491828, , , 0, 
2351205, 16:20:00, 16:20:00,   55350, 11, 0, 0,   55350, , "RT 4 FS OAK HILL", ,   41.560208,  -71.489664, , , 0, 
2351205, 16:26:00, 16:26:00,    2260, 12, 0, 0,    2260, , "RT 1 AT 2299 TOWER HILL", ,   41.514920,  -71.461385, , , 0, 
2351205, 16:29:00, 16:29:00,   57535, 13, 0, 0,   57535, , "BRIDGETOWN FS RT 1", ,   41.494559,  -71.456021, , , 0, 
2351205, 16:36:00, 16:36:00,     520, 14, 0, 0,     520, , "RT 1 FS HAMPTON", ,   41.448753,  -71.473280, , , 0, 
2351205, 16:38:00, 16:38:00,     435, 15, 0, 0,     435, , "OLD TOWER HILL NS KELLY WAY", ,   41.442563,  -71.480573, , , 0, 
2351205, 16:38:00, 16:38:00,     455, 16, 0, 0,     455, , "WAKEFIELD MALL", ,   41.443701,  -71.483301, , , 0, 
2351204, 06:45:00, 06:45:00,     455, 1, 0, 0,     455, , "WAKEFIELD MALL", ,   41.443701,  -71.483301, , , 0, 
2351204, 06:46:00, 06:46:00,     440, 2, 0, 0,     440, , "OLD TOWER HILL OPP CHAMBER OF COMMERCE", ,   41.442390,  -71.480569, , , 0, 
2351204, 06:47:00, 06:47:00,     495, 3, 0, 0,     495, , "RT 1 OPP WAKEFIELD MEADOWS", ,   41.449051,  -71.472449, , , 0, 
2351204, 06:54:00, 06:54:00,   57535, 4, 0, 0,   57535, , "BRIDGETOWN FS RT 1", ,   41.494559,  -71.456021, , , 0, 
2351204, 06:54:00, 06:54:00,    1460, 5, 0, 0,    1460, , "TOWER HILL PARK N RIDE", ,   41.495043,  -71.456464, , , 0, 
2351204, 06:55:00, 06:55:00,    1685, 6, 0, 0,    1685, , "RT 1 NS WALMSLEY LN", ,   41.503760,  -71.459290, , , 0, 
2351204, 06:57:00, 06:57:00,    2275, 7, 0, 0,    2275, , "RT 1 FS SHERMANTOWN", ,   41.524010,  -71.464800, , , 0, 
2351204, 06:59:00, 06:59:00,    2490, 8, 0, 0,    2490, , "RT 1 NS SHADY LEA", ,   41.538606,  -71.468498, , , 0, 
2351204, 07:00:00, 07:00:00,    2585, 9, 0, 0,    2585, , "RT 4 FS W ALLENTON", ,   41.545561,  -71.477161, , , 0, 
2351204, 07:02:00, 07:02:00,   30320, 10, 0, 0,   30320, , "RT 4 FS OAK HILL", ,   41.561053,  -71.489529, , , 0, 
2351204, 07:03:00, 07:03:00,    2850, 11, 0, 0,    2850, , "RT 4 NS LAFAYETTE", ,   41.571580,  -71.493050, , , 0, 
2351204, 07:05:00, 07:05:00,   70540, 12, 0, 0,   70540, , "WICKFORD TRAIN STATION", ,   41.581093,  -71.491828, , , 0, 
2351204, 07:06:00, 07:06:00,    2995, 13, 0, 0,    2995, , "RT 2 FS HOME DEPOT ENTRANCE", ,   41.584437,  -71.500866, , , 0, 
2351204, 07:07:00, 07:07:00,   55360, 14, 0, 0,   55360, , "RT 2 FS STONY LANE", ,   41.594657,  -71.497542, , , 0, 
2351204, 07:08:00, 07:08:00,   55365, 15, 0, 0,   55365, , "RT 2 OPP AIM HIGH ACADEMY", ,   41.605465,  -71.494507, , , 0, 
2351204, 07:09:00, 07:09:00,   70670, 16, 0, 0,   70670, , "RT 2 & RT 4 PARK&RIDE", ,   41.611768,  -71.492707, , , 0, 
