trip_id, arrival_time, departure_time, stop_id, stop_sequence, pickup_type, drop_off_type, stop_id, stop_code, stop_name, stop_desc, stop_lat, stop_lon, zone_id, stop_url, location_type, parent_station, 
2394660, 12:15:00, 12:15:00,   59060, 1, 0, 0,   59060, , "PAWTUCKET TRANSIT CTR (SLATER MILL SIDE)", ,   41.877144,  -71.383354, , , 0, 
2394660, 12:17:00, 12:17:00,   23130, 3, 0, 0,   23130, , "EXCHANGE NS MONTGOMERY", ,   41.879959,  -71.384874, , , 0, 
2394660, 12:17:00, 12:17:00,   23150, 2, 0, 0,   23150, , "EXCHANGE NS HIGH", ,   41.879979,  -71.383717, , , 0, 
2394660, 12:18:00, 12:18:00,   22955, 4, 0, 0,   22955, , "DEXTER NS BAYLEY", ,   41.878393,  -71.387495, , , 0, 
2394660, 12:19:00, 12:19:00,   22720, 5, 0, 0,   22720, , "MAIN FS COMMERCE", ,   41.876842,  -71.388464, , , 0, 
2394660, 12:21:00, 12:21:00,   22545, 6, 0, 0,   22545, , "MINERAL SPRING FS MAIN", ,   41.875571,  -71.391695, , , 0, 
2394660, 12:22:00, 12:22:00,   22475, 7, 0, 0,   22475, , "MINERAL SPRING NS FRANKLIN", ,   41.874846,  -71.396269, , , 0, 
2394660, 12:23:00, 12:23:00,   22425, 8, 0, 0,   22425, , "MINERAL SPRING AT SAMUEL SLATER SCHOOL", ,   41.874233,  -71.400294, , , 0, 
2394660, 12:23:00, 12:23:00,   22380, 9, 0, 0,   22380, , "MINERAL SPRING FS HOPE", ,   41.873876,  -71.402044, , , 0, 
2394660, 12:24:00, 12:24:00,   22280, 10, 0, 0,   22280, , "MINERAL SPRING OPP 545 MINERAL SPRING", ,   41.873001,  -71.407059, , , 0, 
2394660, 12:25:00, 12:25:00,   22205, 11, 0, 0,   22205, , "MINERAL SPRING FS FAIRLAWN", ,   41.872075,  -71.410744, , , 0, 
2394660, 12:26:00, 12:26:00,   56070, 12, 0, 0,   56070, , "MINERAL SPRING FS SMITHFIELD", ,   41.871169,  -71.414163, , , 0, 
2394660, 12:26:00, 12:26:00,   22075, 13, 0, 0,   22075, , "MINERAL SPRING FS OVERLAND", ,   41.870785,  -71.415943, , , 0, 
2394660, 12:27:00, 12:27:00,   21855, 15, 0, 0,   21855, , "MINERAL SPRING FS DORMAN", ,   41.869755,  -71.420146, , , 0, 
2394660, 12:27:00, 12:27:00,   59895, 14, 0, 0,   59895, , "MINERAL SPRING FS POWER", ,   41.870190,  -71.418404, , , 0, 
2394660, 12:28:00, 12:28:00,   21810, 16, 0, 0,   21810, , "MINERAL SPRING FS CAMPBELL", ,   41.869348,  -71.421950, , , 0, 
2394660, 12:28:00, 12:28:00,   21780, 17, 0, 0,   21780, , "MINERAL SPRING FS CLEVELAND", ,   41.868856,  -71.424064, , , 0, 
2394660, 12:28:00, 12:28:00,   21985, 18, 0, 0,   21985, , "CHARLES NS FRANKLIN", ,   41.870530,  -71.426353, , , 0, 
2394660, 12:29:00, 12:29:00,   22115, 19, 0, 0,   22115, , "CHARLES NS GILLEN", ,   41.871445,  -71.427501, , , 0, 
2394660, 12:29:00, 12:29:00,   22215, 20, 0, 0,   22215, , "CHARLES NS BORAH", ,   41.872310,  -71.429157, , , 0, 
2394660, 12:30:00, 12:30:00,   22495, 21, 0, 0,   22495, , "CHARLES OPP MINER", ,   41.875303,  -71.433898, , , 0, 
2394660, 12:30:00, 12:30:00,   22930, 22, 0, 0,   22930, , "RT 246 OPP WOODWARD", ,   41.878537,  -71.435484, , , 0, 
2394660, 12:31:00, 12:31:00,   23280, 23, 0, 0,   23280, , "RT 246 FS COBBLE HILL RD", ,   41.884246,  -71.438806, , , 0, 
2394660, 12:32:00, 12:32:00,   23995, 24, 0, 0,   23995, , "RT 246 NS 1575 OLD LOUISQUISSET (state police)", ,   41.887861,  -71.440832, , , 0, 
2394660, 12:33:00, 12:33:00,   23665, 25, 0, 0,   23665, , "TWIN RIVER CASINO", ,   41.887000,  -71.447213, , , 0, 
2394660, 12:36:00, 12:36:00,   59880, 26, 0, 0,   59880, , "RT 246 FS TWIN RIVER RD", ,   41.893973,  -71.446662, , , 0, 
2394660, 12:37:00, 12:37:00,   24090, 27, 0, 0,   24090, , "RT 246 OPP CHASE", ,   41.896497,  -71.449495, , , 0, 
2394660, 12:37:00, 12:37:00,   24180, 28, 0, 0,   24180, , "RT 246 FS ANNE", ,   41.899194,  -71.450685, , , 0, 
2394660, 12:38:00, 12:38:00,   24155, 29, 0, 0,   24155, , "CCRI (LINCOLN CAMPUS)", ,   41.899562,  -71.453397, , , 0, 
