trip_id, arrival_time, departure_time, stop_id, stop_sequence, pickup_type, drop_off_type, stop_id, stop_code, stop_name, stop_desc, stop_lat, stop_lon, zone_id, stop_url, location_type, parent_station, 
2395174, 17:10:00, 17:10:00,   16035, 1, 0, 0,   16035, , "SABIN MIDBLOCK RI CONVENTION CTR", ,   41.823682,  -71.416802, , , 0, 
2395174, 17:11:00, 17:11:00,   15575, 2, 0, 0,   15575, , "EMPIRE OPP WESTMINSTER", ,   41.821000,  -71.415397, , , 0, 
2395174, 17:13:00, 17:13:00,   15880, 3, 0, 0,   15880, , "WEYBOSSET OPP EDDY", ,   41.822625,  -71.411380, , , 0, 
2395174, 17:15:00, 17:15:00,   16385, 4, 0, 0,   16385, , "WEYBOSSET NS POST OFFICE CT", ,   41.824554,  -71.409645, , , 0, 
2395174, 17:17:00, 17:17:00,   16720, 5, 0, 0,   16720, , "KENNEDY PLAZA (STOP X)", ,   41.825999,  -71.412244, , , 0, 
2395174, 17:33:00, 17:33:00,   56176, 6, 0, 0,   56176, , "RT 116 NS WAKE ROBIN", ,   41.935131,  -71.473729, , , 0, 
2395174, 17:34:00, 17:34:00,   58940, 7, 0, 0,   58940, , "LINCOLN MALL PARK & RIDE", ,   41.938687,  -71.475118, , , 0, 
2395174, 17:35:00, 17:35:00,   24810, 8, 0, 0,   24810, , "LINCOLN MALL BETWEEN MARSHALLS & 5 BELOW", ,   41.937541,  -71.476323, , , 0, 
2395174, 17:35:00, 17:35:00,   58945, 9, 0, 0,   58945, , "LINCOLN MALL AT TARGET", ,   41.937684,  -71.478350, , , 0, 
2395174, 17:35:00, 17:35:00,   24745, 10, 0, 0,   24745, , "RT 116 FS WAKE ROBIN", ,   41.934961,  -71.473838, , , 0, 
2395174, 17:41:00, 17:41:00,   30315, 11, 0, 0,   30315, , "RT 146 AT 1148 EDDIE DOWLING HWAY", ,   41.959758,  -71.493176, , , 0, 
2395174, 17:45:00, 17:45:00,   25335, 12, 0, 0,   25335, , "RT 146A NS PARK", ,   41.982770,  -71.514820, , , 0, 
2395174, 17:45:00, 17:45:00,   30460, 13, 0, 0,   30460, , "RT 146A FS PARK AVE", ,   41.983509,  -71.516838, , , 0, 
2395174, 17:50:00, 17:50:00,   71025, 14, 0, 0,   71025, , "GREAT RD AT 601 GREAT RD", ,   41.998782,  -71.548727, , , 0, 
2395174, 17:53:00, 17:53:00,   71015, 15, 0, 0,   71015, , "MAIN ST  NS NORTH MAIN ST", ,   42.000581,  -71.578839, , , 0, 
2395174, 17:55:00, 17:55:00,   71005, 16, 0, 0,   71005, , "BRIGIDO MARKET PARK AND RIDE", ,   42.005421,  -71.586487, , , 0, 
2397238, 07:30:00, 07:30:00,   71005, 1, 0, 0,   71005, , "BRIGIDO MARKET PARK AND RIDE", ,   42.005421,  -71.586487, , , 0, 
2397238, 07:32:00, 07:32:00,   72335, 3, 0, 0,   72335, , "GREENE ST NS SCHOOL ST", ,   42.000829,  -71.578416, , , 0, 
2397238, 07:32:00, 07:32:00,   71010, 2, 0, 0,   71010, , "NORTH MAIN NS MAIN ST", ,   42.000417,  -71.579405, , , 0, 
2397238, 07:37:00, 07:37:00,   71020, 4, 0, 0,   71020, , "GREAT RD AT 594 GREAT RD", ,   41.998782,  -71.548918, , , 0, 
2397238, 07:42:00, 07:42:00,   28610, 5, 0, 0,   28610, , "RT 146A NS WHITE PKWAY", ,   41.984544,  -71.519611, , , 0, 
2397238, 07:42:00, 07:42:00,   25340, 7, 0, 0,   25340, , "RT 146A AT 63 EDDY DOWLING HWAY", ,   41.980802,  -71.513978, , , 0, 
2397238, 07:42:00, 07:42:00,   25350, 6, 0, 0,   25350, , "RT 146A NS PARK", ,   41.983247,  -71.516304, , , 0, 
2397238, 07:45:00, 07:45:00,   25320, 8, 0, 0,   25320, , "RT 146A AT 435 146A", ,   41.972282,  -71.509449, , , 0, 
2397238, 07:47:00, 07:47:00,   25275, 9, 0, 0,   25275, , "RT 146 FS SAYLES HILL", ,   41.960172,  -71.493830, , , 0, 
2397238, 07:51:00, 07:51:00,   56176, 10, 0, 0,   56176, , "RT 116 NS WAKE ROBIN", ,   41.935131,  -71.473729, , , 0, 
2397238, 07:52:00, 07:52:00,   58940, 11, 0, 0,   58940, , "LINCOLN MALL PARK & RIDE", ,   41.938687,  -71.475118, , , 0, 
2397238, 07:53:00, 07:53:00,   24745, 12, 0, 0,   24745, , "RT 116 FS WAKE ROBIN", ,   41.934961,  -71.473838, , , 0, 
2397238, 08:14:00, 08:14:00,   16775, 13, 0, 0,   16775, , "MEMORIAL NS EXCHANGE ST", ,   41.826555,  -71.412720, , , 0, 
2397238, 08:14:00, 08:14:00,   16720, 14, 0, 0,   16720, , "KENNEDY PLAZA (STOP X)", ,   41.825999,  -71.412244, , , 0, 
2397238, 08:15:00, 08:15:00,   16035, 15, 0, 0,   16035, , "SABIN MIDBLOCK RI CONVENTION CTR", ,   41.823682,  -71.416802, , , 0, 
2397238, 08:16:00, 08:16:00,   15575, 16, 0, 0,   15575, , "EMPIRE OPP WESTMINSTER", ,   41.821000,  -71.415397, , , 0, 
2397238, 08:18:00, 08:18:00,   15880, 17, 0, 0,   15880, , "WEYBOSSET OPP EDDY", ,   41.822625,  -71.411380, , , 0, 
2397238, 08:20:00, 08:20:00,   16385, 18, 0, 0,   16385, , "WEYBOSSET NS POST OFFICE CT", ,   41.824554,  -71.409645, , , 0, 
2395175, 16:45:00, 16:45:00,   16035, 1, 0, 0,   16035, , "SABIN MIDBLOCK RI CONVENTION CTR", ,   41.823682,  -71.416802, , , 0, 
2395175, 16:46:00, 16:46:00,   15575, 2, 0, 0,   15575, , "EMPIRE OPP WESTMINSTER", ,   41.821000,  -71.415397, , , 0, 
2395175, 16:48:00, 16:48:00,   15880, 3, 0, 0,   15880, , "WEYBOSSET OPP EDDY", ,   41.822625,  -71.411380, , , 0, 
2395175, 16:50:00, 16:50:00,   16385, 4, 0, 0,   16385, , "WEYBOSSET NS POST OFFICE CT", ,   41.824554,  -71.409645, , , 0, 
2395175, 16:52:00, 16:52:00,   16720, 5, 0, 0,   16720, , "KENNEDY PLAZA (STOP X)", ,   41.825999,  -71.412244, , , 0, 
2395175, 17:08:00, 17:08:00,   56176, 6, 0, 0,   56176, , "RT 116 NS WAKE ROBIN", ,   41.935131,  -71.473729, , , 0, 
2395175, 17:09:00, 17:09:00,   58940, 7, 0, 0,   58940, , "LINCOLN MALL PARK & RIDE", ,   41.938687,  -71.475118, , , 0, 
2395175, 17:10:00, 17:10:00,   24810, 8, 0, 0,   24810, , "LINCOLN MALL BETWEEN MARSHALLS & 5 BELOW", ,   41.937541,  -71.476323, , , 0, 
2395175, 17:10:00, 17:10:00,   58945, 9, 0, 0,   58945, , "LINCOLN MALL AT TARGET", ,   41.937684,  -71.478350, , , 0, 
2395175, 17:10:00, 17:10:00,   24745, 10, 0, 0,   24745, , "RT 116 FS WAKE ROBIN", ,   41.934961,  -71.473838, , , 0, 
2395175, 17:16:00, 17:16:00,   30315, 11, 0, 0,   30315, , "RT 146 AT 1148 EDDIE DOWLING HWAY", ,   41.959758,  -71.493176, , , 0, 
2395175, 17:20:00, 17:20:00,   25335, 12, 0, 0,   25335, , "RT 146A NS PARK", ,   41.982770,  -71.514820, , , 0, 
2395175, 17:20:00, 17:20:00,   30460, 13, 0, 0,   30460, , "RT 146A FS PARK AVE", ,   41.983509,  -71.516838, , , 0, 
2395175, 17:25:00, 17:25:00,   71025, 14, 0, 0,   71025, , "GREAT RD AT 601 GREAT RD", ,   41.998782,  -71.548727, , , 0, 
2395175, 17:28:00, 17:28:00,   71015, 15, 0, 0,   71015, , "MAIN ST  NS NORTH MAIN ST", ,   42.000581,  -71.578839, , , 0, 
2395175, 17:30:00, 17:30:00,   71005, 16, 0, 0,   71005, , "BRIGIDO MARKET PARK AND RIDE", ,   42.005421,  -71.586487, , , 0, 
2395176, 16:15:00, 16:15:00,   16035, 1, 0, 0,   16035, , "SABIN MIDBLOCK RI CONVENTION CTR", ,   41.823682,  -71.416802, , , 0, 
2395176, 16:16:00, 16:16:00,   15575, 2, 0, 0,   15575, , "EMPIRE OPP WESTMINSTER", ,   41.821000,  -71.415397, , , 0, 
