trip_id, arrival_time, departure_time, stop_id, stop_sequence, pickup_type, drop_off_type, stop_id, stop_code, stop_name, stop_desc, stop_lat, stop_lon, zone_id, stop_url, location_type, parent_station, 
2394670, 06:00:00, 06:00:00,   16035, 1, 0, 0,   16035, , "SABIN MIDBLOCK RI CONVENTION CTR", ,   41.823682,  -71.416802, , , 0, 
2394670, 06:01:00, 06:01:00,   15575, 2, 0, 0,   15575, , "EMPIRE OPP WESTMINSTER", ,   41.821000,  -71.415397, , , 0, 
2394670, 06:03:00, 06:03:00,   15880, 3, 0, 0,   15880, , "WEYBOSSET OPP EDDY", ,   41.822625,  -71.411380, , , 0, 
2394670, 06:05:00, 06:05:00,   16385, 4, 0, 0,   16385, , "WEYBOSSET NS POST OFFICE CT", ,   41.824554,  -71.409645, , , 0, 
2394670, 06:07:00, 06:07:00,   16720, 5, 0, 0,   16720, , "KENNEDY PLAZA (STOP X)", ,   41.825999,  -71.412244, , , 0, 
2394670, 06:21:00, 06:21:00,   72305, 6, 0, 0,   72305, , "JEFFERSON BLVD NS CYPRESS", ,   41.755179,  -71.438239, , , 0, 
2394670, 06:21:00, 06:21:00,    8710, 9, 0, 0,    8710, , "JEFFERSON BLVD NS CHESTNUT", ,   41.750850,  -71.435047, , , 0, 
2394670, 06:21:00, 06:21:00,    8770, 7, 0, 0,    8770, , "JEFFERSON BLVD NS CYPRESS", ,   41.752742,  -71.435568, , , 0, 
2394670, 06:21:00, 06:21:00,   59960, 8, 0, 0,   59960, , "JEFFERSON BLVD AT 51 JEFFERSON BLVD", ,   41.751614,  -71.435008, , , 0, 
2394670, 06:22:00, 06:22:00,    8610, 10, 0, 0,    8610, , "JEFFERSON BLVD NS MAPLE", ,   41.748899,  -71.435760, , , 0, 
2394670, 06:23:00, 06:23:00,    8365, 11, 0, 0,    8365, , "JEFFERSON BLVD OPP 100 JEFFERSON BLVD", ,   41.745985,  -71.436824, , , 0, 
2394670, 06:23:00, 06:23:00,    8230, 12, 0, 0,    8230, , "JEFFERSON BLVD FS LINCOLN", ,   41.742723,  -71.437983, , , 0, 
2394670, 06:24:00, 06:24:00,    8145, 13, 0, 0,    8145, , "JEFFERSON BLVD AT 245 JEFFERSON BLVD", ,   41.741113,  -71.438565, , , 0, 
2394670, 06:24:00, 06:24:00,    8105, 14, 0, 0,    8105, , "JEFFERSON BLVD NS VERMONT", ,   41.739850,  -71.439109, , , 0, 
2394670, 06:24:00, 06:24:00,    8035, 15, 0, 0,    8035, , "JEFFERSON BLVD FS BAY STATE AVE", ,   41.738297,  -71.439628, , , 0, 
2394670, 06:25:00, 06:25:00,    7860, 17, 0, 0,    7860, , "JEFFERSON BLVD AT 443 JEFFERSON BLVD", ,   41.735387,  -71.440718, , , 0, 
2394670, 06:25:00, 06:25:00,    7690, 18, 0, 0,    7690, , "JEFFERSON BLVD AT 555 JEFFERSON BLVD", ,   41.732704,  -71.441609, , , 0, 
2394670, 06:25:00, 06:25:00,    7925, 16, 0, 0,    7925, , "JEFFERSON BLVD FS SERVICE AVE", ,   41.736482,  -71.440274, , , 0, 
2394670, 06:26:00, 06:26:00,    7600, 19, 0, 0,    7600, , "JEFFERSON BLVD NS QUIMBY", ,   41.731359,  -71.442128, , , 0, 
2394670, 06:26:00, 06:26:00,    7430, 20, 0, 0,    7430, , "JEFFERSON BLVD FS THURBER", ,   41.728409,  -71.443196, , , 0, 
2394670, 06:27:00, 06:27:00,    7385, 21, 0, 0,    7385, , "JEFFERSON BLVD AT LEVITON MFG", ,   41.727256,  -71.443624, , , 0, 
2394670, 06:27:00, 06:27:00,    7235, 22, 0, 0,    7235, , "JEFFERSON BLVD NS BROWNELL", ,   41.724850,  -71.444538, , , 0, 
2394670, 06:28:00, 06:28:00,    7025, 23, 0, 0,    7025, , "JEFFERSON BLVD OPP 1000 JEFFERSON BLVD", ,   41.721344,  -71.445834, , , 0, 
2394670, 06:28:00, 06:28:00,    6885, 24, 0, 0,    6885, , "JEFFERSON BLVD FS WILLIAMSBURG", ,   41.719553,  -71.446465, , , 0, 
2394670, 06:29:00, 06:29:00,    6750, 25, 0, 0,    6750, , "JEFFERSON BLVD OPP THRIFT STORE", ,   41.717416,  -71.447132, , , 0, 
2394670, 06:29:00, 06:29:00,   58290, 26, 0, 0,   58290, , "JEFFERSON BLVD NS ECHO", ,   41.715019,  -71.447807, , , 0, 
2394670, 06:30:00, 06:30:00,    6360, 27, 0, 0,    6360, , "JEFFERSON BLVD FS ECHO", ,   41.713408,  -71.448385, , , 0, 
2394670, 06:30:00, 06:30:00,    6205, 28, 0, 0,    6205, , "JEFFERSON BLVD NS GILLMORE", ,   41.712329,  -71.448791, , , 0, 
2394670, 06:31:00, 06:31:00,    6100, 29, 0, 0,    6100, , "MAIN AVE NS GORHAM", ,   41.710862,  -71.444294, , , 0, 
2394670, 06:31:00, 06:31:00,    6030, 30, 0, 0,    6030, , "MAIN AVE NS GERTRUDE", ,   41.710531,  -71.441963, , , 0, 
2394670, 06:32:00, 06:32:00,    6010, 31, 0, 0,    6010, , "MAIN AVE NS GROVELAND", ,   41.710375,  -71.440749, , , 0, 
2394670, 06:34:00, 06:34:00,    6300, 33, 0, 0,    6300, , "STRAWBERRY FIELD FS BURGESS", ,   41.712933,  -71.429532, , , 0, 
2394670, 06:34:00, 06:34:00,    6340, 32, 0, 0,    6340, , "STRAWBERRY FIELD NS CARNEY", ,   41.713774,  -71.431120, , , 0, 
2394670, 06:35:00, 06:35:00,   58295, 34, 0, 0,   58295, , "STRAWBERRY FIELD FS EVERGLADE", ,   41.711990,  -71.427855, , , 0, 
2394670, 06:36:00, 06:36:00,    5835, 35, 0, 0,    5835, , "STRAWBERRY FIELD NS LAKE", ,   41.707206,  -71.419311, , , 0, 
2394670, 06:37:00, 06:37:00,    5690, 37, 0, 0,    5690, , "WEST SHORE AT DUNKIN DONUTS", ,   41.705048,  -71.418987, , , 0, 
2394670, 06:37:00, 06:37:00,    5760, 36, 0, 0,    5760, , "STRAWBERRY FIELD FS ELMORE", ,   41.706280,  -71.418246, , , 0, 
2394670, 06:38:00, 06:38:00,    5595, 38, 0, 0,    5595, , "WEST SHORE FS MOCASSIN", ,   41.703761,  -71.421540, , , 0, 
2394670, 06:38:00, 06:38:00,    5570, 39, 0, 0,    5570, , "WEST SHORE FS WHITE", ,   41.703250,  -71.424840, , , 0, 
2394670, 06:39:00, 06:39:00,    5495, 41, 0, 0,    5495, , "WEST SHORE AT BANK OF RI", ,   41.702633,  -71.428779, , , 0, 
2394670, 06:39:00, 06:39:00,    5530, 40, 0, 0,    5530, , "WEST SHORE FS MODENA", ,   41.702867,  -71.427365, , , 0, 
2394670, 06:40:00, 06:40:00,   58300, 42, 0, 0,   58300, , "BUTTONWOODS FS WEST SHORE", ,   41.701628,  -71.430480, , , 0, 
2394670, 06:41:00, 06:41:00,    5025, 45, 0, 0,    5025, , "BUTTONWOODS FS LONG", ,   41.696307,  -71.428100, , , 0, 
